Id,Churn
192,0.1396654704523887
193,0.0304372734848533
194,0.3244282388880956
195,0.2090364278938532
196,0.0305685364806097
197,0.1456385929833748
198,0.324815826927825
199,0.633998360128809
200,0.4212346255610723
201,0.7096490456433986
202,0.2508173795868303
203,0.5652534770697563
204,0.1995889593602228
205,0.0110453209798257
206,0.1716340600680194
207,0.6703075477570035
208,0.4565537467229038
209,0.6930804351440063
210,0.2973995895994055
211,0.0600923859794688
212,0.4592327373258807
213,0.0173353663181228
214,0.020483039736188
215,0.503151981938729
216,0.8186550300838302
217,0.625989839372251
218,0.2087645844432951
219,0.695113587959632
220,0.5379488444114532
221,0.0216898919633579
222,0.0549476948025236
223,0.1535475711964387
224,0.0172447050192931
225,0.6079102073761541
226,0.2546106184108725
227,0.1019354259565994
228,0.5268669441473463
229,0.3580648722800214
230,0.0076012488147209
231,0.0114022048565651
232,0.2573750574368905
233,0.0099382638792576
234,0.0206390982222567
235,0.024340112065678
236,0.7298934008922741
237,0.2430601811828165
238,0.0686017941948459
239,0.3637154938554204
240,0.1526397177448632
241,0.029096053600227
242,0.1050487936514286
243,0.5751731037488957
244,0.0217413783842793
245,0.0643556637200074
246,0.0172986524063352
247,0.0059840864427604
248,0.1051327299968379
249,0.015370914291675
250,0.0057959680322631
251,0.022331705586429
252,0.1455318678371115
253,0.4001010206511011
254,0.3012877557406145
255,0.5302888097902878
256,0.0830412410876164
257,0.1093470491975843
258,0.1161613942433301
259,0.5662770974931483
260,0.1181972426206409
261,0.3119305901954519
262,0.2289355784737756
263,0.4657695377699987
264,0.5129265704087929
265,0.2536632696194362
266,0.6957698935536571
267,0.4077988928767259
268,0.1775214003890502
269,0.0582819136974735
270,0.0148789288757491
271,0.0090445917513854
272,0.238341032220695
273,0.5406536486920634
274,0.0506201673875388
275,0.2706313900547468
276,0.0428759666768945
277,0.0788593586050827
278,0.1481890447882661
279,0.0176588135998463
280,0.6604730978457497
281,0.0723607458967483
282,0.4486784437042926
283,0.0073731274180712
284,0.3701387104072616
285,0.0101603678497761
286,0.0177412355689539
287,0.0066023215441718
288,0.1279245511779534
289,0.6270366464893565
290,0.4252062973475855
291,0.5899996313687519
292,0.0490814665079631
293,0.2652150977701053
294,0.4501654183599121
295,0.1051184385014636
296,0.0956182055468388
297,0.6259683625456249
298,0.0083295712792867
299,0.2773135814422323
300,0.0276895034405203
301,0.1106265427480696
302,0.1767029835697012
303,0.715499792448627
304,0.0276953982322148
305,0.1148194529423202
306,0.4563437879608623
307,0.5487782949799714
308,0.6176295814930031
309,0.5433134186715863
310,0.0311578896132168
311,0.0126335817978459
312,0.1126417007623651
313,0.0315758244107021
314,0.326962671492517
315,0.710467534245667
316,0.031298037276176
317,0.3031083199300706
318,0.6685444595409865
319,0.5588466503019869
320,0.299547228524107
321,0.6355242730785596
322,0.5616011635289139
323,0.1159764215605675
324,0.0262553339992945
325,0.6367579591807047
326,0.0276226899725472
327,0.3446048583321033
328,0.0088885951012974
329,0.6304575394583846
330,0.1440991601475046
331,0.3044392100011936
332,0.4333444648093791
333,0.1015258357900186
334,0.448165646809826
335,0.2185194033768861
336,0.0155565580252648
337,0.1605503173590867
338,0.020269313407787
339,0.0193775157095662
340,0.3909265803506166
341,0.2727148025939782
342,0.158224042095173
343,0.2414717234648275
344,0.0226420767383305
345,0.054652108340044
346,0.476006092246816
347,0.2407696938404834
348,0.0085137167835193
349,0.3762210166980059
350,0.0557064754497707
351,0.031744108378251
352,0.2398438878014282
353,0.1022926706132792
354,0.4768414343194559
355,0.0240045767560051
356,0.6189743979603283
357,0.4637563348782741
358,0.5313442812895038
359,0.597356829205069
360,0.1790961803484851
361,0.022867176839744
362,0.3310956526874059
363,0.0763429533471076
364,0.3214182536453689
365,0.0101217431819533
366,0.0766271243323488
367,0.1657010521062251
368,0.0631660653481891
369,0.0814897301122763
370,0.2167434099579129
371,0.2366293315829989
372,0.047652774034353
373,0.7736957620703241
374,0.0145648565238671
375,0.1939003433896372
376,0.2608225945706693
377,0.1252785083004729
378,0.8164580650942084
379,0.5359495739656195
380,0.3052133865226224
381,0.0442623492848369
382,0.0387616066343189
383,0.4479767464195575
384,0.2560463692520285
385,0.4514973730498132
386,0.4017904599807409
387,0.0237166733909136
388,0.0064759667174064
389,0.02099668753147
390,0.6187495537997522
391,0.0146284642733519
392,0.6676973251097885
393,0.3368451080878691
394,0.1085265150194258
395,0.3024546322825823
396,0.0349529193594773
397,0.0251259971292319
398,0.1201027821328429
399,0.0224508740860528
400,0.503576836950821
401,0.0627711472384631
402,0.0221590806004321
403,0.1957608496993921
404,0.0201846008576139
405,0.6023382202748874
406,0.7414492549226122
407,0.2681319932738804
408,0.1508807183682508
409,0.0110313404266499
410,0.050045449460097
411,0.0487121276679361
412,0.5741726902099716
413,0.6836706232776684
414,0.2036705292751742
415,0.2001858442187137
416,0.0093592972204733
417,0.3568674888017314
418,0.0528858110053235
419,0.066999598632447
420,0.2623540938333634
421,0.2540676863188002
422,0.397441660488194
423,0.1311242977081866
424,0.0845146934057039
425,0.6462949325144247
426,0.1964253639844945
427,0.0406205247965938
428,0.7337588830668835
429,0.1753854495105253
430,0.0264375169467296
431,0.0986423485490367
432,0.4329632542053213
433,0.4500502580067997
434,0.6312449454560047
435,0.6816066718684078
436,0.0112759538795769
437,0.0226899220821062
438,0.1893432396742692
439,0.4319280361330944
440,0.1169056040258357
441,0.1935797619485398
442,0.2567129133619684
443,0.0181744147025574
444,0.3768922707790627
445,0.0079868185167258
446,0.0156578198880394
447,0.0485001655139473
448,0.4301631910189321
449,0.0891602796641753
450,0.4774305985877046
451,0.2921893389077507
452,0.0122250128305349
453,0.5234731360040811
454,0.0349019607539502
455,0.2247074097352354
456,0.1895528414199259
457,0.0165468452548452
458,0.0387372904167216
459,0.0528066103921908
460,0.2246040767258724
461,0.0119086498448788
462,0.0151083546187607
463,0.0199793532771404
464,0.2430446142212232
465,0.1652130434097365
466,0.0147549335507714
467,0.6826058039199853
468,0.1610196189308192
469,0.062913057091693
470,0.4603640166429024
471,0.3885638905655676
472,0.1855624968325564
473,0.2319049251867127
474,0.4642522113634026
475,0.0416426976226727
476,0.6608649343536045
477,0.0378088429252858
478,0.0808282660040069
479,0.2605203912910011
480,0.3806608151450673
481,0.0211213809668817
482,0.2182784853569778
483,0.4471741527596738
484,0.0845641922920036
485,0.2866802232640927
486,0.5452863473242279
487,0.3238940481505316
488,0.0095682806873291
489,0.0567158303818428
490,0.686814063626937
491,0.2768426250513351
492,0.4336988583080234
493,0.1000679341955758
494,0.0551867966985932
495,0.0143012191221226
496,0.0968210837248191
497,0.0553750453444181
498,0.5359201476742748
499,0.0426046535254405
500,0.680048170437462
501,0.0197230284582976
502,0.228351362490421
503,0.6077781174546298
504,0.2662979265073723
505,0.0185251871898468
506,0.0873097025843388
507,0.2578796106977601
508,0.487544871163561
509,0.1286989710102401
510,0.6117447406783058
511,0.3771449279968935
512,0.4399421868207754
513,0.5414667795076696
514,0.1341464413716283
515,0.0477813846169582
516,0.3149601490034555
517,0.7649281957479646
518,0.5181711949253294
519,0.0191508088553337
520,0.4823263264507192
521,0.0542379283224315
522,0.011964355016164
523,0.221647833513161
524,0.7851745794039993
525,0.1025882399830632
526,0.275662980656689
527,0.0786224465700962
528,0.5616134344745046
529,0.0862850669346429
530,0.0322799835889884
531,0.0647969215140345
532,0.114171249018585
533,0.2570085154521815
534,0.6754775849194256
535,0.4793165274612606
536,0.4397998911621005
537,0.0434270260237563
538,0.4513442157533177
539,0.1608317838188555
540,0.5639892181513735
541,0.6552572059593025
542,0.158477628890404
543,0.2020133983389185
544,0.1865834397438422
545,0.3097448978073617
546,0.3575685566097738
547,0.0386215274894843
548,0.3343101519998298
549,0.0503127404770413
550,0.0308306661176428
551,0.0437536672245815
552,0.0189153158395144
553,0.3159005491355904
554,0.1155419645419637
555,0.0771901767267793
556,0.6674518889042351
557,0.7857755774720218
558,0.1167019294360049
559,0.3002307777150974
560,0.4192706058167087
561,0.0085265822748379
562,0.0305196569618273
563,0.0126759685635571
564,0.2990143729571425
565,0.1968676405278852
566,0.6250158092937457
567,0.0667269815290838
568,0.603726035700663
569,0.0662451882872949
570,0.0334941789294389
571,0.709766860555675
572,0.663865213304288
573,0.1860699254453675
574,0.0136562420320913
575,0.383426029967961
576,0.2553431654684805
577,0.6444146556385367
578,0.4449611704166666
579,0.5457254428863167
580,0.0260008363392725
581,0.447401004743892
582,0.0147524384575798
583,0.0372686370888161
584,0.2216521855331786
585,0.0192008552178769
586,0.1426279221398217
587,0.0548929248570284
588,0.886138351243176
589,0.2993252658682293
590,0.912848261742076
591,0.0871502758380578
592,0.5184037621127713
593,0.0604947733391001
594,0.5324800000175292
595,0.4614623332670333
596,0.0061677674884627
597,0.3546680081369647
598,0.3615505211495119
599,0.0329669757909074
600,0.014134205561092
601,0.1675165555506308
602,0.1622480740578202
603,0.4867805345794994
604,0.0379091228094349
605,0.321157293797213
606,0.0937213003471549
607,0.6296756687518916
608,0.0631533218047503
609,0.1450177088958819
610,0.4944144623163337
611,0.2135059781699128
612,0.3098264398744554
613,0.13993706632391
614,0.0427634334650011
615,0.0130524028609031
616,0.5509641671973271
617,0.1251411529810711
618,0.015331661139058
619,0.1815128876499079
620,0.0293806404833412
621,0.4125249571993064
622,0.542629906312096
623,0.7067073116489347
624,0.0802426263605695
625,0.2135347812176652
626,0.0166785709444281
627,0.0152904905568408
628,0.750922842873638
629,0.1473749592784983
630,0.5840453147485614
631,0.0368042722448652
632,0.5639484164956563
633,0.0249506885281665
634,0.5493441894082044
635,0.0207293916328047
636,0.1320825464460853
637,0.2149117106717012
638,0.245711516149764
639,0.5198517481935347
640,0.6877480524552256
641,0.1601877079973487
642,0.1319554378328193
643,0.2693046105105097
644,0.2222523720023136
645,0.025928314282753
646,0.1319487394088431
647,0.1008303315530011
648,0.0163132246296429
649,0.0153123013114238
650,0.0270890450592855
651,0.7432047771585883
652,0.0304889408679399
653,0.2114219544330242
654,0.1736266497192297
655,0.5054219740157738
656,0.2073125070154659
657,0.1785903706213257
658,0.0334727639096898
659,0.4928669984853684
660,0.0262587428927914
661,0.0314705095268876
662,0.4637537221102782
663,0.3509325121182597
664,0.0326435049926107
665,0.497559717902901
666,0.7994417082756348
667,0.2129452274038067
668,0.0240599975729848
669,0.0162250153158498
670,0.0219045535504724
671,0.5110120874223669
672,0.5530477381394197
673,0.4392747180695514
674,0.6896249465050815
675,0.0648353141535723
676,0.0137282256748696
677,0.3378288426865065
678,0.3267278659906801
679,0.5430411629737463
680,0.4122951629487636
681,0.1246011206578034
682,0.0076828630806702
683,0.3007952310531406
684,0.0459673010114583
685,0.149427427508639
686,0.0155154714373488
687,0.0361704261242174
688,0.2747812267957002
689,0.3256264663744859
690,0.6243055472885286
691,0.9014615401108834
692,0.3594099201228106
693,0.2765600207092211
694,0.0610759237590794
695,0.3812938427965674
696,0.4394749361890757
697,0.0095832127491536
698,0.0298343922563925
699,0.1036288788657168
700,0.0603325205497
701,0.088990819255378
702,0.1360247314897859
703,0.0782963830679084
704,0.8170468181696904
705,0.014494801664052
706,0.0183029107048464
707,0.7518838894503193
708,0.022689958192537
709,0.0777835013668343
710,0.0305631093862471
711,0.2601916848100809
712,0.4338447847173742
713,0.2265626250752983
714,0.1636825245519093
715,0.1682399648329563
716,0.6397236315649553
717,0.0206036427686807
718,0.3780838951797466
719,0.8008471507769122
720,0.0750753633163597
721,0.289510395095127
722,0.1931947510053589
723,0.4667440528740415
724,0.1087018712549189
725,0.5709793729705529
726,0.0130404028369734
727,0.338989359841393
728,0.2145952501970125
729,0.0130915149706456
730,0.0176025205402889
731,0.7226585579152797
732,0.0094501743204489
733,0.0319706790350148
734,0.0442946251136872
735,0.3963705207694789
736,0.018079332514313
737,0.4270855478103247
738,0.4337617484606449
739,0.4169883173368635
740,0.2696527715593888
741,0.2703223710143487
742,0.2772355217020819
743,0.3041488741203964
744,0.1102639241673237
745,0.2457593915031679
746,0.0659355055814112
747,0.361915155811262
748,0.0124830007943196
749,0.804796369114758
750,0.5548500424999357
751,0.0529560978718429
752,0.254103635917317
753,0.0732181598497684
754,0.4868900853554258
755,0.1417911043780237
756,0.1703971824947734
757,0.4932399806241972
758,0.1248103850001686
759,0.785470383898067
760,0.311420757307835
761,0.5928096027865404
762,0.6527001004238558
763,0.1029256981400217
764,0.1714649299594843
765,0.1144602886631987
766,0.5059813155449643
767,0.0186901447579214
768,0.1490086317676161
769,0.429980804706059
770,0.6216413252399562
771,0.0105367103679267
772,0.6862185247115616
773,0.1848027057150393
774,0.448281581083836
775,0.158789692336885
776,0.066665156743639
777,0.4822071784722155
778,0.0579884797562948
779,0.60517597656304
780,0.0821079330877135
781,0.4457225086053655
782,0.6493401414363821
783,0.522768248975579
784,0.0190278855625193
785,0.588627419860317
786,0.1180512373079333
787,0.1583123362411695
788,0.3969435671475367
789,0.0207966591184178
790,0.4917663791468741
791,0.5355828232037815
792,0.0259805700816223
793,0.5246228290765589
794,0.6146534053355963
795,0.4965499257015662
796,0.3217261781957443
797,0.0128487836493097
798,0.0505940344773708
799,0.0371516862500964
800,0.3627496294212522
801,0.2758255679192043
802,0.0233233463377905
803,0.650800853431922
804,0.0077453025699085
805,0.1585055763977523
806,0.008168131453432
807,0.4455307935092059
808,0.1360771496863007
809,0.2240719612517562
810,0.0955208115122406
811,0.2974678365295127
812,0.3741803868943295
813,0.2620611564614731
814,0.042181801008651
815,0.5488996002989327
816,0.2776906898911104
817,0.1913370092762235
818,0.0147488190439883
819,0.0486765611529911
820,0.1184168705909992
821,0.8190611309211261
822,0.0107117439559377
823,0.0364174329503787
824,0.081065358929795
825,0.018168599980304
826,0.0120319174119274
827,0.5767386090834061
828,0.6399904437202242
829,0.7189530210925483
830,0.7481664042747826
831,0.6962300998783182
832,0.2304404911058926
833,0.4333653423782889
834,0.4634786463814206
835,0.3130245338494811
836,0.0816526710530359
837,0.6924441526807441
838,0.6683801781224252
839,0.265016546162111
840,0.2500715261265634
841,0.2064920154430711
842,0.1229382204731954
843,0.3047833670110084
844,0.0156154433925729
845,0.3273400706559539
846,0.5073840257440726
847,0.666853794175755
848,0.0199208932646045
849,0.21307144184548
850,0.6066414252714405
851,0.0823082436089994
852,0.0208094355998159
853,0.1888619791363279
854,0.1349757532805973
855,0.0917397031559662
856,0.5797844581841034
857,0.1073390525604959
858,0.6702318137081673
859,0.0141613549444577
860,0.418623272734399
861,0.1517752859725525
862,0.1097956228798508
863,0.5201454626359112
864,0.1923243460290501
865,0.0320814231315818
866,0.0613901187568807
867,0.3362996321206367
868,0.1226096629663504
869,0.3661600986689143
870,0.626989101848457
871,0.1356792857795793
872,0.0793911228973494
873,0.389815092916054
874,0.6792945742022484
875,0.3602863510979496
876,0.4247894112022211
877,0.100381785584219
878,0.0389671835752684
879,0.2611510743501927
880,0.144596177317064
881,0.1287309184941766
882,0.0096211542499766
883,0.7105678214549455
884,0.0739403050925687
885,0.2661481505637195
886,0.3539486116659838
887,0.0186029051382878
888,0.0628409785244772
889,0.2295821782762713
890,0.2884791000839527
891,0.0983804208354001
892,0.0107584226975356
893,0.6462903796035542
894,0.0213822250574489
895,0.0074824814351136
896,0.0898249959274036
897,0.3060615624352078
898,0.1075275207479801
899,0.8431546822928884
900,0.0190308428729326
901,0.2838400031843351
902,0.0859589493144041
903,0.0556944514466872
904,0.1915031983073786
905,0.0101167396782283
906,0.4287079124563871
907,0.0079808218676149
908,0.0273992299869044
909,0.7207176812681804
910,0.0192112396579394
911,0.0132511369341535
912,0.0112583957835672
913,0.476316175893672
914,0.1184958888992982
915,0.0508173307931288
916,0.7992842148435921
917,0.4196614753755988
918,0.1896992061497687
919,0.6753149867311832
920,0.3068193734566405
921,0.7049868611405326
922,0.1260723503423098
923,0.078051955960028
924,0.506145582235998
925,0.089657993646188
926,0.0765831068458755
927,0.1743531159440825
928,0.0748529855608222
929,0.1702262237939417
930,0.558168922985013
931,0.3265430578024285
932,0.7578423104433306
933,0.0201738030743121
934,0.1091137383868373
935,0.0403888857355249
936,0.0081595917910161
937,0.3483366661727161
938,0.1275267314947692
939,0.0388115491765549
940,0.0055953957478547
941,0.560139733740871
942,0.4703356904560935
943,0.0203013956570135
944,0.1688296715992875
945,0.6415783413338716
946,0.252895777014059
947,0.0414773729892062
948,0.1181596118055711
949,0.3436652383267491
950,0.627991195087415
951,0.0175750164883352
952,0.2313573616825696
953,0.3657955590090517
954,0.1685179392595957
955,0.2921660456574145
956,0.1716883310201804
957,0.4886917890745724
958,0.0561271178808568
959,0.1172957113889941
960,0.3152451476238995
961,0.6221869193958861
962,0.1246500094730655
963,0.0218583349814925
964,0.4333000642412794
965,0.7047342956386757
966,0.1483175666091118
967,0.0276730601721273
968,0.1550675253931072
969,0.0759179189141144
970,0.021792902700991
971,0.028931015571659
972,0.3421743508686788
973,0.1285357248075662
974,0.010427971895458
975,0.4553299495902062
976,0.0960066001113374
977,0.0625434103545922
978,0.4308795365667503
979,0.0415131485267309
980,0.8041848552438114
981,0.0695562237058052
982,0.3711552897959871
983,0.0084939904176376
984,0.4448781662838003
985,0.0597800067740848
986,0.1007993755306538
987,0.5596586229242078
988,0.2674845332738937
989,0.041312691932306
990,0.6448521299509349
991,0.5263881156549539
992,0.2114600597604274
993,0.0963940029239363
994,0.4372794043368209
995,0.502142214222176
996,0.1683427320565487
997,0.0065303985184403
998,0.7564726030341566
999,0.0161817393862847
1000,0.0198299016506851
1001,0.2909498528613296
1002,0.1782836405624403
1003,0.4496303783812005
1004,0.514896233624316
1005,0.0080370446495399
1006,0.0285676410684417
1007,0.0489193216108257
1008,0.0765180429348449
1009,0.2287377922126876
1010,0.5631109179540659
1011,0.4614077843891809
1012,0.1162368913977072
1013,0.2133895643214003
1014,0.12959947151567
1015,0.0137294627001159
1016,0.0068879723785996
1017,0.0849702212507525
1018,0.3583874891810779
1019,0.7042373850486254
1020,0.5029559211681262
1021,0.0145204335149908
1022,0.0913435197321272
1023,0.0216209917653587
1024,0.0880183572783437
1025,0.658789322289221
1026,0.4818218410908195
1027,0.0687020136202309
1028,0.0435276889991266
1029,0.6590418820215553
1030,0.2133739696655972
1031,0.0081696196379002
1032,0.0533039726511829
1033,0.1745622344116546
1034,0.0919707667733313
1035,0.354164297882359
1036,0.6216393836542071
1037,0.1611833777216018
1038,0.3169807636916121
1039,0.009820618046817
1040,0.6859995057666998
1041,0.3288594103525512
1042,0.6046332332247709
1043,0.0091190019675616
1044,0.0989925016697309
1045,0.0073094894025758
1046,0.0097602236161036
1047,0.2241014358890594
1048,0.5821281621016313
1049,0.0467700166642006
1050,0.3973193428150176
1051,0.1693748631272477
1052,0.1046196673165539
1053,0.0265042632259373
1054,0.0098740198379506
1055,0.0326130565800764
1056,0.1325398137928707
1057,0.1292339758666141
1058,0.1384389360048952
1059,0.4916385985115551
1060,0.5757962434970817
1061,0.0509035426916434
1062,0.1427078673792581
1063,0.0151842386745843
1064,0.0764626215502454
1065,0.2896739009158843
1066,0.033758453663757
1067,0.1556501358152648
1068,0.0373633515829906
1069,0.0065723723765549
1070,0.0565195103250196
1071,0.1056341841223205
1072,0.0942405728192286
1073,0.3444960525733478
1074,0.0748220602739214
1075,0.0198767496041271
1076,0.0601736692790252
1077,0.5091696108715297
1078,0.107459532047753
1079,0.6399187858606008
1080,0.0211239629668524
1081,0.7944302249092374
1082,0.2813019786428173
1083,0.0629140068135158
1084,0.5885333946142053
1085,0.2639102089285963
1086,0.5062049544020859
1087,0.0262288112780031
1088,0.7348270826765132
1089,0.6964023554058827
1090,0.1335074180469199
1091,0.4773809752204448
1092,0.0359109042790103
1093,0.4756724226100353
1094,0.2953080313187102
1095,0.0571450419871341
1096,0.0280729225757741
1097,0.1374923273707234
1098,0.1356296518908547
1099,0.1425895898953812
1100,0.5218639458596412
1101,0.2588977957105984
1102,0.1501007297066426
1103,0.0641678464587853
1104,0.0204358960907695
1105,0.1413923283958842
1106,0.0244311126480563
1107,0.0257875337118816
1108,0.0076013147897361
1109,0.325810594430449
1110,0.5839863382674565
1111,0.0331384350031571
1112,0.0123695761123502
1113,0.0765452877873999
1114,0.0827333246432092
1115,0.3924871288042044
1116,0.2866181842443222
1117,0.1293834392876163
1118,0.0216463266223749
1119,0.1326218487755669
1120,0.0808172497794591
1121,0.128921777927891
1122,0.342306902172215
1123,0.4001692642943644
1124,0.0145089639614771
1125,0.0218579389593941
1126,0.6058973945711182
1127,0.4292780882661641
1128,0.1228248297277952
1129,0.4222394851401215
1130,0.2550512950827877
1131,0.0221716856120853
1132,0.1414801346839514
1133,0.1609790183097783
1134,0.5585978930101501
1135,0.5121717958271107
1136,0.0154021101451797
1137,0.0539452034098911
1138,0.4412713880976387
1139,0.0110666904689425
1140,0.7331732544639527
1141,0.6333130237108678
1142,0.0717627916150844
1143,0.087592805048357
1144,0.5435358094540986
1145,0.3379370061477399
1146,0.1008853165261261
1147,0.1219602841243009
1148,0.0088709023125421
1149,0.0358593481048631
1150,0.3278412202246425
1151,0.2994386021035007
1152,0.4552215108330434
1153,0.0072098249152499
1154,0.1202084845892937
1155,0.0298224147537941
1156,0.0057443617982815
1157,0.1540716718162641
1158,0.393819828494843
1159,0.7634323893127661
1160,0.0072380350764715
1161,0.2612260431516182
1162,0.212922527522287
1163,0.2049418809578495
1164,0.0148591960511541
1165,0.5398310801970481
1166,0.1339121902240976
1167,0.0109541736189386
1168,0.1316753312648065
1169,0.0110637008779168
1170,0.0421152790910629
1171,0.035787057156062
1172,0.2148904524054001
1173,0.1440482747838798
1174,0.1092361220079553
1175,0.4649114243622238
1176,0.2557796313726344
1177,0.029969333945525
1178,0.393594287027609
1179,0.0300243631385501
1180,0.0251497575721463
1181,0.0122478819679839
1182,0.3510086244753259
1183,0.0554139599314209
1184,0.1362321351695489
1185,0.1602557959648899
1186,0.5240281739838805
1187,0.5818931237510234
1188,0.0059461319320992
1189,0.0932875158373157
1190,0.0812209804166432
1191,0.0320838084239102
1192,0.4708211693052125
1193,0.4963835403635518
1194,0.4827212815871774
1195,0.0448065530976454
1196,0.1262723599364081
1197,0.1139384191304086
1198,0.0447963613272967
1199,0.2182802685090935
1200,0.0439530415867521
1201,0.027901649370409
1202,0.0279238975805085
1203,0.6335863380941354
1204,0.3020593321624667
1205,0.1979117974691497
1206,0.4566538890446661
1207,0.0869164091845395
1208,0.6349233511087642
1209,0.0630651413501776
1210,0.5308387524995026
1211,0.0372243618825052
1212,0.1030091104907303
1213,0.7660862205785414
1214,0.1724598531343932
1215,0.3871594966750452
1216,0.2024766516729832
1217,0.8287716314222076
1218,0.2084961259981495
1219,0.0904228350881105
1220,0.0108575217147953
1221,0.3289920843351502
1222,0.8559726180589611
1223,0.4724089299828031
1224,0.0586431527214611
1225,0.4806032294499111
1226,0.6753149867311832
1227,0.6788402241889322
1228,0.4928854874604427
1229,0.8065998526598638
1230,0.0115675926371294
1231,0.4864674889412481
1232,0.5352043738816872
1233,0.4431400344560141
1234,0.1414879055148599
1235,0.0085348554499283
1236,0.919056094568232
1237,0.6378256868775726
1238,0.6193363775038478
1239,0.0312417472055255
1240,0.2243609827310804
1241,0.0359733221206657
1242,0.0106979051445851
1243,0.6231873047912969
1244,0.0123809955563328
1245,0.109575442240718
1246,0.3047617342703025
1247,0.1755876079560011
1248,0.1602991687835537
1249,0.1571039990890301
1250,0.0358321511193132
1251,0.319052935096521
1252,0.0085742272474501
1253,0.7298876900260349
1254,0.1397558324468756
1255,0.00575837296286
1256,0.3966597967479952
1257,0.6836349738367684
1258,0.0076192404892621
